epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,277.666,1.00142,0.75956,1.18913,0.72789,0.65999,0.75137,0.44668,1.53687,1.80557,1.80984,0.000616049,0.000616049,0.000616049
47,283.421,0.96943,0.74438,1.16483,0.65004,0.77778,0.76558,0.43412,1.56492,1.65478,1.58816,0.000605051,0.000605051,0.000605051
48,289.382,0.96846,0.71363,1.16398,0.73589,0.6103,0.69522,0.42761,1.49194,1.73583,1.65078,0.000594052,0.000594052,0.000594052
49,295.148,0.92911,0.71868,1.16294,0.68283,0.73598,0.74399,0.4188,1.41746,1.76534,1.7492,0.000583053,0.000583053,0.000583053
50,301.027,0.93369,0.69362,1.14632,0.69639,0.71918,0.75073,0.43474,2.09152,2.69582,1.71669,0.000572054,0.000572054,0.000572054
51,306.752,0.94193,0.70277,1.14135,0.64097,0.65199,0.6962,0.41628,1.61413,2.50502,1.58934,0.000561055,0.000561055,0.000561055
52,312.661,0.91685,0.68952,1.13591,0.64216,0.69539,0.70175,0.41418,1.37096,1.20992,1.81334,0.000550056,0.000550056,0.000550056
53,318.506,0.9209,0.69051,1.13263,0.71953,0.71661,0.77672,0.44321,2.08424,1.83693,2.05418,0.000539057,0.000539057,0.000539057
54,324.399,0.88878,0.67843,1.12358,0.70833,0.71699,0.78073,0.4405,1.66939,1.86692,1.70595,0.000528058,0.000528058,0.000528058
55,330.142,0.87693,0.65051,1.10776,0.66442,0.76512,0.72999,0.41397,1.98838,2.31686,1.87639,0.000517059,0.000517059,0.000517059
56,335.902,0.88067,0.62628,1.10627,0.78348,0.61346,0.75434,0.45801,1.30768,2.12683,1.81466,0.00050606,0.00050606,0.00050606
57,341.805,0.89968,0.63811,1.11405,0.73385,0.64345,0.72838,0.44164,1.47706,2.22158,1.73294,0.000495062,0.000495062,0.000495062
58,347.604,0.86372,0.63769,1.10992,0.68521,0.68661,0.76001,0.43563,1.44308,2.07313,1.6689,0.000484063,0.000484063,0.000484063
59,353.5,0.86719,0.62574,1.10481,0.73945,0.63901,0.73334,0.43625,1.52951,2.27498,1.81467,0.000473064,0.000473064,0.000473064
60,359.279,0.86648,0.62874,1.10471,0.684,0.68371,0.73183,0.44522,1.41145,1.80483,1.66622,0.000462065,0.000462065,0.000462065
61,365.188,0.84817,0.62474,1.08664,0.75316,0.60407,0.72794,0.42271,1.42063,1.27741,1.58758,0.000451066,0.000451066,0.000451066
62,370.925,0.856,0.6172,1.08626,0.7182,0.74107,0.74156,0.43158,1.62357,1.99305,1.73757,0.000440067,0.000440067,0.000440067
63,376.821,0.83184,0.59561,1.06596,0.7624,0.71315,0.7847,0.46646,1.44637,2.10185,1.56263,0.000429068,0.000429068,0.000429068
64,382.683,0.81811,0.58323,1.06559,0.73388,0.76206,0.80724,0.48997,1.56566,2.04111,1.6734,0.000418069,0.000418069,0.000418069
65,388.588,0.81964,0.59352,1.07551,0.70532,0.7478,0.79532,0.47421,1.60922,1.57458,1.70184,0.00040707,0.00040707,0.00040707
66,394.98,0.846,0.60035,1.08604,0.70633,0.74404,0.78843,0.47144,1.34128,2.3833,1.53635,0.000396071,0.000396071,0.000396071
67,400.833,0.79849,0.57673,1.06996,0.72746,0.69426,0.74615,0.45323,1.54499,1.64298,1.53764,0.000385073,0.000385073,0.000385073
68,406.691,0.81115,0.58681,1.06988,0.72284,0.71157,0.74764,0.43542,1.4414,2.01915,1.58291,0.000374074,0.000374074,0.000374074
69,412.481,0.78284,0.55224,1.05208,0.76684,0.6585,0.757,0.432,1.39732,2.44912,1.77142,0.000363075,0.000363075,0.000363075
70,418.369,0.81748,0.55807,1.06885,0.69827,0.74513,0.80477,0.4803,1.36423,1.51836,1.75015,0.000352076,0.000352076,0.000352076
71,424.14,0.78638,0.55129,1.06796,0.78132,0.62978,0.77094,0.45322,1.50144,2.15684,1.82076,0.000341077,0.000341077,0.000341077
72,430.143,0.77631,0.55525,1.05627,0.69848,0.73908,0.77495,0.46979,1.39704,2.22301,1.78829,0.000330078,0.000330078,0.000330078
73,435.918,0.7719,0.57202,1.05579,0.83121,0.63052,0.76089,0.44925,1.46877,1.96767,1.75279,0.000319079,0.000319079,0.000319079
74,441.745,0.76522,0.53323,1.03889,0.71002,0.75765,0.81463,0.48062,1.38166,1.32246,1.51089,0.00030808,0.00030808,0.00030808
75,447.593,0.75464,0.53593,1.04153,0.75606,0.65342,0.77437,0.4718,1.29002,1.70705,1.58846,0.000297081,0.000297081,0.000297081
76,453.511,0.72593,0.51777,1.02594,0.68517,0.69908,0.76542,0.44935,1.44089,2.48171,1.73659,0.000286083,0.000286083,0.000286083
77,459.392,0.74413,0.51438,1.02868,0.76743,0.6862,0.77363,0.4584,1.3559,1.58428,1.76035,0.000275084,0.000275084,0.000275084
78,465.188,0.7424,0.5271,1.03063,0.72551,0.66586,0.76208,0.44268,1.31686,2.47285,1.68359,0.000264085,0.000264085,0.000264085
79,471.024,0.74789,0.53609,1.04219,0.79189,0.67977,0.78922,0.45922,1.76058,1.8798,1.61042,0.000253086,0.000253086,0.000253086
80,476.859,0.73762,0.5219,1.02727,0.71987,0.74343,0.7855,0.45637,1.63057,2.21384,1.68615,0.000242087,0.000242087,0.000242087
81,482.732,0.72141,0.51549,1.02233,0.66833,0.74706,0.77392,0.45633,1.43095,1.65919,1.5172,0.000231088,0.000231088,0.000231088
82,488.518,0.71745,0.49584,1.01958,0.60097,0.78698,0.75986,0.44576,1.29093,2.06699,1.6622,0.000220089,0.000220089,0.000220089
83,494.32,0.68617,0.49212,1.00438,0.69098,0.70505,0.76291,0.45677,1.33386,2.18197,1.67958,0.00020909,0.00020909,0.00020909
84,500.135,0.70065,0.5048,1.00547,0.75364,0.62892,0.73982,0.43819,1.369,2.16389,1.69025,0.000198091,0.000198091,0.000198091
85,506.305,0.69449,0.49114,1.00579,0.78118,0.59731,0.75264,0.44712,1.37637,2.05067,1.67034,0.000187092,0.000187092,0.000187092
86,512.177,0.68105,0.49451,1.00176,0.62838,0.76573,0.78434,0.47492,1.42036,1.55581,1.61492,0.000176094,0.000176094,0.000176094
87,518.037,0.68327,0.49402,1.00092,0.77892,0.625,0.77292,0.46502,1.3873,1.35864,1.63675,0.000165095,0.000165095,0.000165095
88,524.032,0.68173,0.47793,0.99937,0.69862,0.74524,0.7868,0.47192,1.33744,1.43728,1.68395,0.000154096,0.000154096,0.000154096
89,529.849,0.67741,0.49149,1.00311,0.70815,0.67524,0.7616,0.46124,1.37739,1.69618,1.6152,0.000143097,0.000143097,0.000143097
90,535.794,0.67001,0.49399,1.00499,0.74322,0.6456,0.76172,0.47118,1.34005,1.58816,1.63595,0.000132098,0.000132098,0.000132098
91,543.42,0.66335,0.41113,0.97464,0.72533,0.68745,0.75687,0.45572,1.41235,1.41077,1.75294,0.000121099,0.000121099,0.000121099
92,549.317,0.63171,0.39509,0.96561,0.72499,0.70262,0.77363,0.46027,1.29947,1.39147,1.7705,0.0001101,0.0001101,0.0001101
93,554.974,0.62987,0.39375,0.96295,0.66989,0.7216,0.75471,0.462,1.27324,1.80938,1.62604,9.91012e-05,9.91012e-05,9.91012e-05
94,560.816,0.60918,0.37951,0.94612,0.66335,0.69825,0.76045,0.47237,1.24252,1.52004,1.63167,8.81023e-05,8.81023e-05,8.81023e-05
