epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,383.696,1.40465,1.48729,1.54604,0.6011,0.61072,0.63206,0.36471,1.59978,1.80116,1.73792,0.00107238,0.00107238,0.00107238
14,412.584,1.3153,1.40814,1.47587,0.59099,0.51025,0.58714,0.34511,1.54788,1.78633,1.78825,0.00106577,0.00106577,0.00106577
15,440.886,1.39713,1.42312,1.54704,0.60836,0.61903,0.66717,0.41854,1.32931,1.51322,1.53548,0.00105866,0.00105866,0.00105866
16,470.055,1.38426,1.34886,1.51901,0.69562,0.4176,0.56491,0.32822,1.54389,1.71443,1.71284,0.00105106,0.00105106,0.00105106
17,498.422,1.35629,1.2957,1.48004,0.72873,0.57983,0.64598,0.40117,1.63302,1.78351,1.76027,0.00104298,0.00104298,0.00104298
18,527.037,1.33873,1.31585,1.46135,0.63428,0.43343,0.53911,0.33032,1.48936,2.0163,1.70912,0.00103442,0.00103442,0.00103442
19,555.541,1.31354,1.31587,1.48383,0.61906,0.55667,0.62017,0.38119,1.4187,1.653,1.63091,0.00102539,0.00102539,0.00102539
20,584.713,1.32638,1.20726,1.46084,0.6985,0.62244,0.65985,0.40966,1.40737,1.39937,1.65165,0.0010159,0.0010159,0.0010159
21,613.191,1.30418,1.22976,1.4542,0.66546,0.54897,0.60921,0.37319,1.40708,1.52592,1.64692,0.00100597,0.00100597,0.00100597
22,641.717,1.28296,1.15722,1.458,0.66846,0.72018,0.68478,0.37722,1.51348,1.38733,1.73871,0.000995597,0.000995597,0.000995597
23,671.296,1.30011,1.14433,1.47684,0.61974,0.65084,0.66172,0.37398,1.47955,1.6169,1.69054,0.000984795,0.000984795,0.000984795
24,700.566,1.2662,1.15307,1.45878,0.70235,0.59435,0.62994,0.35691,1.57444,1.56156,1.73511,0.000973575,0.000973575,0.000973575
25,729.927,1.24452,1.07958,1.43071,0.70018,0.55055,0.65527,0.40586,1.42876,1.57607,1.68255,0.000961948,0.000961948,0.000961948
26,758.791,1.28279,1.07108,1.4325,0.79411,0.59984,0.71971,0.45211,1.37127,1.35307,1.60417,0.000949925,0.000949925,0.000949925
27,789.229,1.25931,1.05343,1.44557,0.76967,0.65659,0.76047,0.48043,1.37022,1.26761,1.57122,0.000937518,0.000937518,0.000937518
28,818.315,1.21457,1.00016,1.40716,0.85492,0.63163,0.77041,0.47124,1.50895,1.31083,1.70547,0.00092474,0.00092474,0.00092474
29,848.156,1.1758,1.03061,1.39863,0.79846,0.51436,0.65892,0.39796,1.42417,1.42126,1.71356,0.000911603,0.000911603,0.000911603
30,876.962,1.19887,0.9377,1.39584,0.66058,0.61406,0.67456,0.39847,1.45218,1.5169,1.62824,0.00089812,0.00089812,0.00089812
31,906.376,1.23555,1.03639,1.44926,0.68324,0.61828,0.70467,0.42505,1.40992,1.29089,1.65513,0.000884305,0.000884305,0.000884305
32,935.296,1.18516,0.96414,1.40635,0.70543,0.67176,0.74087,0.4434,1.49115,1.22663,1.70605,0.00087017,0.00087017,0.00087017
33,964.636,1.16971,0.97614,1.37475,0.7707,0.67563,0.74182,0.45673,1.37784,1.41176,1.61751,0.00085573,0.00085573,0.00085573
34,994.43,1.19722,0.91599,1.38388,0.7775,0.73243,0.79508,0.50631,1.37853,1.24232,1.63561,0.000841,0.000841,0.000841
35,1023.61,1.14413,0.8952,1.35949,0.67979,0.71485,0.7428,0.45251,1.38572,1.20795,1.6,0.000825993,0.000825993,0.000825993
36,1053.47,1.194,0.91983,1.37365,0.66688,0.70236,0.70736,0.44283,1.31875,1.35695,1.51783,0.000810725,0.000810725,0.000810725
37,1082.75,1.12392,0.90149,1.33487,0.72031,0.78915,0.79596,0.46711,1.41036,1.10769,1.6299,0.00079521,0.00079521,0.00079521
38,1111.89,1.13938,0.87974,1.33952,0.65193,0.78311,0.78087,0.48748,1.43203,1.12015,1.63113,0.000779464,0.000779464,0.000779464
39,1140.96,1.09463,0.84246,1.32786,0.69394,0.72828,0.74286,0.45672,1.39289,1.1379,1.61152,0.000763503,0.000763503,0.000763503
40,1169.74,1.13045,0.83519,1.34568,0.74878,0.78977,0.83635,0.52802,1.30939,1.15454,1.55385,0.000747342,0.000747342,0.000747342
41,1198.42,1.10012,0.89947,1.33334,0.80558,0.71513,0.81775,0.50999,1.2841,1.09406,1.50221,0.000730997,0.000730997,0.000730997
42,1227.36,1.08539,0.81388,1.30992,0.78421,0.71858,0.77118,0.47729,1.42472,1.15502,1.65073,0.000714485,0.000714485,0.000714485
43,1255.7,1.05937,0.8034,1.29338,0.86777,0.64502,0.79168,0.50139,1.33296,1.47071,1.55502,0.000697821,0.000697821,0.000697821
44,1284.71,1.0564,0.81838,1.30484,0.77027,0.66379,0.73888,0.48287,1.30678,1.32784,1.57025,0.000681022,0.000681022,0.000681022
45,1313.18,1.03509,0.7628,1.28298,0.76717,0.75665,0.82217,0.4935,1.36844,1.053,1.62802,0.000664104,0.000664104,0.000664104
46,1341.72,1.05322,0.75719,1.2846,0.84806,0.73659,0.84395,0.54072,1.33453,1.10923,1.5841,0.000647085,0.000647085,0.000647085
47,1370.29,1.02533,0.749,1.26101,0.8197,0.64776,0.78475,0.5069,1.37311,1.32081,1.62146,0.000629981,0.000629981,0.000629981
48,1398.76,1.01464,0.72062,1.25707,0.83176,0.73224,0.83414,0.5276,1.31014,1.16765,1.5793,0.000612809,0.000612809,0.000612809
49,1427.27,0.96729,0.67621,1.23192,0.91185,0.78029,0.87094,0.555,1.32838,1.12022,1.58405,0.000595586,0.000595586,0.000595586
50,1456.14,0.96163,0.68687,1.21616,0.88512,0.63528,0.83581,0.50653,1.41931,1.18866,1.68872,0.000578329,0.000578329,0.000578329
51,1484.68,0.97785,0.68961,1.25292,0.83214,0.7514,0.80558,0.51089,1.35746,1.16751,1.60716,0.000561055,0.000561055,0.000561055
52,1513.39,0.98388,0.66823,1.22657,0.84351,0.77111,0.86265,0.53825,1.3658,1.14713,1.6135,0.000543781,0.000543781,0.000543781
53,1541.92,0.99116,0.71211,1.24897,0.83897,0.78097,0.8697,0.53722,1.35365,1.00744,1.61101,0.000526524,0.000526524,0.000526524
54,1570.37,0.92374,0.65363,1.1921,0.73409,0.78084,0.84339,0.51523,1.38002,1.09073,1.63723,0.000509301,0.000509301,0.000509301
55,1599.06,0.92764,0.62389,1.20146,0.80053,0.6907,0.80404,0.50009,1.35473,1.17694,1.6158,0.000492129,0.000492129,0.000492129
56,1627.29,0.93451,0.64924,1.20003,0.84492,0.71688,0.84235,0.51218,1.397,1.22037,1.60968,0.000475025,0.000475025,0.000475025
57,1655.8,0.94204,0.65046,1.22491,0.83017,0.76073,0.85106,0.54046,1.34424,1.10236,1.61686,0.000458006,0.000458006,0.000458006
58,1684.59,0.89136,0.60702,1.16184,0.70795,0.7913,0.84461,0.544,1.33011,1.14172,1.60306,0.000441088,0.000441088,0.000441088
59,1712.71,0.90234,0.66138,1.20182,0.86795,0.67617,0.81391,0.50453,1.35111,1.44866,1.58955,0.000424289,0.000424289,0.000424289
60,1741.48,0.85227,0.5945,1.17673,0.71883,0.80827,0.85796,0.55077,1.35075,1.10813,1.60734,0.000407625,0.000407625,0.000407625
61,1769.7,0.84397,0.57977,1.16313,0.84215,0.74978,0.86546,0.52846,1.34841,1.22476,1.58924,0.000391113,0.000391113,0.000391113
62,1798.02,0.844,0.5691,1.14447,0.69707,0.83215,0.85799,0.56217,1.29983,1.07883,1.56394,0.000374768,0.000374768,0.000374768
63,1826.75,0.83789,0.55947,1.14765,0.82389,0.70951,0.82812,0.50028,1.35015,1.23658,1.6303,0.000358607,0.000358607,0.000358607
64,1855.58,0.85808,0.59246,1.16425,0.83597,0.6865,0.8407,0.53008,1.33103,1.18602,1.62214,0.000342646,0.000342646,0.000342646
65,1884.63,0.83003,0.58433,1.13601,0.84477,0.70031,0.8516,0.53459,1.34634,1.28041,1.634,0.0003269,0.0003269,0.0003269
66,1913.56,0.79968,0.55509,1.11346,0.82131,0.71806,0.80449,0.50935,1.32263,1.2054,1.60932,0.000311385,0.000311385,0.000311385
67,1943.13,0.80753,0.55812,1.12877,0.85814,0.6879,0.83419,0.51523,1.32825,1.15187,1.56186,0.000296117,0.000296117,0.000296117
68,1972.56,0.84122,0.61121,1.1596,0.89496,0.75871,0.90239,0.57082,1.30355,1.01038,1.58728,0.00028111,0.00028111,0.00028111
69,2002.02,0.80141,0.53827,1.10894,0.89354,0.67347,0.84806,0.54343,1.33214,1.02673,1.61106,0.00026638,0.00026638,0.00026638
70,2031.24,0.80223,0.5471,1.10802,0.86098,0.73359,0.85819,0.54335,1.34141,1.14417,1.61729,0.00025194,0.00025194,0.00025194
71,2060.52,0.77058,0.53873,1.09401,0.79279,0.76734,0.85542,0.55182,1.29947,1.19913,1.58321,0.000237805,0.000237805,0.000237805
72,2090.26,0.78213,0.52272,1.10815,0.84441,0.77421,0.85573,0.53576,1.31029,1.26612,1.64594,0.00022399,0.00022399,0.00022399
73,2119.27,0.74472,0.51476,1.0842,0.82481,0.77482,0.8548,0.52519,1.34477,1.32266,1.64065,0.000210507,0.000210507,0.000210507
74,2148.53,0.75569,0.53567,1.10674,0.86909,0.72462,0.85838,0.54518,1.3448,1.16439,1.64831,0.00019737,0.00019737,0.00019737
75,2177.78,0.75079,0.52292,1.09044,0.74861,0.79765,0.84316,0.53442,1.31771,1.15667,1.63433,0.000184592,0.000184592,0.000184592
76,2206.4,0.74286,0.49512,1.1002,0.85447,0.70348,0.85373,0.53109,1.34849,1.17789,1.65211,0.000172185,0.000172185,0.000172185
77,2235.08,0.75078,0.52639,1.1061,0.89084,0.64481,0.83438,0.5268,1.384,1.18152,1.70903,0.000160162,0.000160162,0.000160162
78,2264.16,0.71549,0.50165,1.05344,0.8481,0.69536,0.84198,0.52773,1.37382,1.22044,1.6967,0.000148535,0.000148535,0.000148535
79,2293.15,0.7134,0.48734,1.04552,0.81033,0.72737,0.83432,0.52341,1.35265,1.17362,1.68409,0.000137315,0.000137315,0.000137315
80,2323.2,0.67327,0.46766,1.02655,0.79691,0.75877,0.83949,0.51618,1.38324,1.24498,1.71304,0.000126513,0.000126513,0.000126513
81,2352.65,0.68568,0.47779,1.06467,0.77356,0.74965,0.8241,0.515,1.36837,1.26441,1.71125,0.00011614,0.00011614,0.00011614
82,2382.31,0.66877,0.47277,1.01934,0.84659,0.68682,0.82268,0.51701,1.37817,1.17185,1.70685,0.000106206,0.000106206,0.000106206
83,2412.26,0.69725,0.49982,1.05318,0.7372,0.78869,0.81798,0.50989,1.36573,1.20315,1.70839,9.67211e-05,9.67211e-05,9.67211e-05
84,2442.3,0.65992,0.45169,1.03708,0.91396,0.67176,0.83689,0.53406,1.33095,1.15481,1.67471,8.76942e-05,8.76942e-05,8.76942e-05
85,2475.05,0.65553,0.45373,1.01825,0.77316,0.77297,0.836,0.52571,1.35536,1.18013,1.68616,7.91345e-05,7.91345e-05,7.91345e-05
86,2504.9,0.65459,0.46065,1.03265,0.81208,0.78979,0.86228,0.53785,1.32334,1.17313,1.66514,7.10504e-05,7.10504e-05,7.10504e-05
87,2533.7,0.66198,0.46088,1.02862,0.7785,0.80771,0.8521,0.53714,1.33007,1.15412,1.65033,6.34499e-05,6.34499e-05,6.34499e-05
88,2563.76,0.65095,0.46018,1.02504,0.77888,0.7872,0.8405,0.53104,1.34697,1.13553,1.66511,5.63404e-05,5.63404e-05,5.63404e-05
