epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,441.948,0.78185,0.53811,1.0898,0.77498,0.81739,0.84667,0.50659,1.71871,1.13616,2.51436,0.000473064,0.000473064,0.000473064
60,449.425,0.78667,0.55655,1.09208,0.76557,0.748,0.80147,0.47733,1.57774,1.3448,1.86359,0.000462065,0.000462065,0.000462065
61,456.865,0.76659,0.53971,1.081,0.76909,0.6972,0.79347,0.47239,1.58906,1.55474,2.21699,0.000451066,0.000451066,0.000451066
62,464.217,0.75434,0.52472,1.06875,0.7414,0.73869,0.78402,0.45781,1.50433,1.36709,1.86874,0.000440067,0.000440067,0.000440067
63,471.914,0.72992,0.51033,1.05112,0.7305,0.80213,0.82483,0.50218,1.45645,1.19033,1.88911,0.000429068,0.000429068,0.000429068
64,479.223,0.75142,0.52073,1.06727,0.74086,0.71612,0.77418,0.45744,1.4663,1.31004,1.76379,0.000418069,0.000418069,0.000418069
65,486.665,0.72632,0.49302,1.05797,0.70301,0.76878,0.79172,0.47235,1.63245,1.77477,1.8748,0.00040707,0.00040707,0.00040707
66,494.083,0.75316,0.52246,1.06413,0.72303,0.74165,0.81162,0.47815,1.37547,1.14122,1.70617,0.000396071,0.000396071,0.000396071
67,501.41,0.71473,0.48864,1.05452,0.75186,0.78977,0.83685,0.50154,1.37807,0.92309,1.82016,0.000385073,0.000385073,0.000385073
68,508.865,0.71438,0.5102,1.0554,0.76981,0.79107,0.81847,0.49399,1.39906,0.87907,2.12668,0.000374074,0.000374074,0.000374074
69,516.222,0.69396,0.47951,1.03955,0.7536,0.76618,0.83084,0.50802,1.34938,0.92084,2.18514,0.000363075,0.000363075,0.000363075
70,523.752,0.71628,0.4945,1.05672,0.76884,0.72198,0.78675,0.47473,1.33737,0.93891,1.93263,0.000352076,0.000352076,0.000352076
71,531.136,0.6971,0.48903,1.05444,0.70036,0.77801,0.78454,0.46627,1.37088,0.95578,1.94069,0.000341077,0.000341077,0.000341077
72,538.511,0.66994,0.47392,1.03136,0.78143,0.71851,0.78502,0.47808,1.42412,0.88594,2.05467,0.000330078,0.000330078,0.000330078
73,545.919,0.68638,0.50129,1.03888,0.74469,0.77581,0.81931,0.49325,1.34611,0.84128,1.86653,0.000319079,0.000319079,0.000319079
74,553.274,0.66852,0.45123,1.02493,0.74114,0.84286,0.84858,0.51617,1.37878,1.09373,1.77977,0.00030808,0.00030808,0.00030808
75,560.738,0.66417,0.47278,1.02309,0.74358,0.8298,0.81919,0.50099,1.36142,0.97849,1.78654,0.000297081,0.000297081,0.000297081
76,568.136,0.64661,0.44967,1.00816,0.81297,0.69881,0.81452,0.49728,1.30418,0.90961,1.78307,0.000286083,0.000286083,0.000286083
77,575.53,0.65785,0.43164,1.00909,0.79185,0.69271,0.79484,0.48841,1.30088,0.9545,1.96602,0.000275084,0.000275084,0.000275084
78,582.972,0.64821,0.44972,1.01814,0.71618,0.81877,0.81126,0.48635,1.4008,0.92938,1.98448,0.000264085,0.000264085,0.000264085
79,590.248,0.64301,0.44958,1.01592,0.82586,0.76064,0.85227,0.49992,1.42257,0.9971,1.86695,0.000253086,0.000253086,0.000253086
80,597.663,0.62162,0.43152,0.99835,0.75316,0.81057,0.83681,0.49499,1.37324,0.86839,1.98627,0.000242087,0.000242087,0.000242087
81,604.979,0.64021,0.44877,1.0141,0.78107,0.72486,0.80385,0.48475,1.38426,0.93717,1.90348,0.000231088,0.000231088,0.000231088
82,612.334,0.60965,0.4287,0.99326,0.71499,0.76076,0.79428,0.47496,1.39389,0.97288,1.8359,0.000220089,0.000220089,0.000220089
83,619.759,0.58234,0.41714,0.97601,0.71961,0.80554,0.80587,0.47957,1.36019,0.95191,1.79387,0.00020909,0.00020909,0.00020909
84,627.185,0.60387,0.42548,0.98641,0.75908,0.73082,0.80287,0.48204,1.40404,0.98724,1.9389,0.000198091,0.000198091,0.000198091
85,634.892,0.58392,0.41159,0.98136,0.77841,0.77092,0.8285,0.49461,1.42848,1.01933,1.96658,0.000187092,0.000187092,0.000187092
86,642.269,0.58776,0.42369,0.98322,0.78086,0.75233,0.83808,0.49583,1.4346,1.02776,2.01714,0.000176094,0.000176094,0.000176094
87,649.694,0.58892,0.41676,0.98261,0.83605,0.70369,0.84381,0.50148,1.46001,1.63698,2.0263,0.000165095,0.000165095,0.000165095
88,657.088,0.59569,0.41396,0.98463,0.78217,0.7814,0.83117,0.50884,1.33902,0.91041,1.83127,0.000154096,0.000154096,0.000154096
89,664.389,0.57506,0.41028,0.97749,0.72828,0.80323,0.81432,0.50276,1.35384,0.93717,1.96665,0.000143097,0.000143097,0.000143097
90,671.812,0.58132,0.4182,0.98467,0.74735,0.76967,0.80732,0.4881,1.39588,1.04804,1.87202,0.000132098,0.000132098,0.000132098
91,681.148,0.54717,0.33397,0.94637,0.7423,0.79903,0.79951,0.47708,1.3686,1.22417,1.77239,0.000121099,0.000121099,0.000121099
92,688.602,0.52727,0.32214,0.93653,0.74714,0.80074,0.80725,0.48416,1.34796,1.06109,1.8471,0.0001101,0.0001101,0.0001101
93,695.928,0.5238,0.31553,0.93315,0.75031,0.7974,0.79147,0.4824,1.32632,0.9612,1.96035,9.91012e-05,9.91012e-05,9.91012e-05
94,703.227,0.49786,0.30348,0.91542,0.79206,0.78137,0.81001,0.49399,1.29245,0.91975,1.94494,8.81023e-05,8.81023e-05,8.81023e-05
95,710.621,0.49952,0.30206,0.92677,0.79377,0.77864,0.80796,0.49753,1.32496,0.9415,1.99124,7.71034e-05,7.71034e-05,7.71034e-05
96,718.051,0.48912,0.31337,0.91733,0.76225,0.80063,0.81112,0.50251,1.33807,0.91153,2.00131,6.61045e-05,6.61045e-05,6.61045e-05
97,725.386,0.47913,0.29536,0.91553,0.77347,0.7837,0.81202,0.5074,1.33511,0.94137,1.93376,5.51056e-05,5.51056e-05,5.51056e-05
98,732.744,0.48397,0.29611,0.91482,0.77532,0.76829,0.79648,0.49936,1.30911,0.9488,1.87302,4.41067e-05,4.41067e-05,4.41067e-05
99,740.074,0.46611,0.29095,0.90044,0.78068,0.76028,0.79988,0.49768,1.31248,0.94691,1.88171,3.31078e-05,3.31078e-05,3.31078e-05
100,747.48,0.45188,0.28303,0.90356,0.80714,0.75396,0.83235,0.51109,1.32316,0.98444,1.88742,2.21089e-05,2.21089e-05,2.21089e-05
