epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,794.476,0.53284,0.39193,0.96207,0.83119,0.739,0.81003,0.49464,1.50116,0.93989,2.27887,0.000139431,0.000139431,0.000139431
108,801.879,0.52827,0.38454,0.95858,0.81228,0.76553,0.83127,0.49909,1.5561,0.92322,2.32936,0.000130265,0.000130265,0.000130265
109,809.225,0.5218,0.37341,0.94883,0.83245,0.75768,0.82714,0.50991,1.56871,0.87796,2.36044,0.000121099,0.000121099,0.000121099
110,816.524,0.51533,0.3722,0.95637,0.79358,0.77343,0.82168,0.50813,1.53841,0.90444,2.28172,0.000111933,0.000111933,0.000111933
111,825.691,0.50749,0.32052,0.92769,0.78877,0.81453,0.84341,0.50974,1.57007,0.82803,2.41433,0.000102768,0.000102768,0.000102768
112,833.045,0.48794,0.30722,0.93831,0.78233,0.79766,0.84821,0.5184,1.65855,0.85905,2.53919,9.36017e-05,9.36017e-05,9.36017e-05
113,840.419,0.50368,0.31642,0.92674,0.78441,0.79891,0.84268,0.51604,1.57823,0.82384,2.4512,8.4436e-05,8.4436e-05,8.4436e-05
114,847.755,0.47007,0.29362,0.9167,0.78808,0.77609,0.83725,0.51078,1.59597,0.85503,2.46436,7.52703e-05,7.52703e-05,7.52703e-05
115,855.058,0.45302,0.28519,0.89714,0.81365,0.7607,0.84017,0.5192,1.5433,0.84298,2.38318,6.61045e-05,6.61045e-05,6.61045e-05
116,862.46,0.45825,0.29173,0.90046,0.80774,0.77973,0.84413,0.51505,1.56691,0.85485,2.43071,5.69387e-05,5.69387e-05,5.69387e-05
117,869.822,0.443,0.27959,0.90424,0.7906,0.79203,0.84027,0.50666,1.56874,0.84922,2.43309,4.7773e-05,4.7773e-05,4.7773e-05
118,877.152,0.45094,0.28289,0.91043,0.79884,0.77735,0.84017,0.50911,1.56449,0.85028,2.43609,3.86073e-05,3.86073e-05,3.86073e-05
119,884.419,0.46106,0.28068,0.90744,0.77801,0.80224,0.84312,0.50833,1.58058,0.84195,2.46915,2.94415e-05,2.94415e-05,2.94415e-05
120,891.739,0.43661,0.27392,0.89295,0.78584,0.79953,0.84661,0.51003,1.5703,0.84709,2.47616,2.02757e-05,2.02757e-05,2.02757e-05
